site_id,date,temperature,temperature_max,temperature_min,precipitation,humidity,wind_speed,solar_radiation,temperature_range,vpd_kpa,et0,rainfall_7d,rainfall_30d,temperature_7d,water_balance_30d,precipitation_lag1,doy_sin,doy_cos,crop_age,kc,latitude,longitude,field_capacity,wilting_point,root_depth_m,taw_mm,target,prediction
settat,2022-04-25,16.25,23.61,10.66,0.25,69.0,2.75,27.24,12.95,0.5727329565357022,4.3470745593150975,4.4,53.40000000000001,14.402857142857144,-66.95392123186105,0.1,0.9181214482844364,-0.3962991372689181,161,0.623,33.0,-7.62,0.28,0.14,1.0,140.0,0.6921372940168016,0.6649406230637566
marrakech,2022-04-26,14.28,20.61,9.65,0.63,71.92,2.5,21.71,10.96,0.4571100074132782,3.797084477380445,2.309999999999993,87.94,13.232857142857142,-37.97680807001437,0.65,0.9111686353326632,-0.4120336369594263,162,0.606,31.63,-7.99,0.25,0.12,1.0,130.0,0.6311778507132295,0.6311296936594911
meknes,2022-04-26,15.31,19.35,12.05,3.49,84.79,1.21,13.08,7.300000000000001,0.2646054576061195,3.1756648928126503,10.140000000000036,67.21,14.631428571428572,-53.36859379437764,0.26,0.9111686353326632,-0.4120336369594263,162,0.606,33.89,-5.55,0.3,0.15,1.0,150.0,0.5606633182805236,0.2930689685677905
settat,2022-04-26,15.79,21.45,11.25,0.5,74.51,2.95,23.52,10.2,0.4573008326649325,3.8196145586987886,4.7,53.860000000000014,14.537142857142856,-65.61089265337202,0.25,0.9111686353326632,-0.4120336369594263,162,0.606,33.0,-7.62,0.28,0.14,1.0,140.0,0.6966778449411226,0.6310419763676192
marrakech,2022-04-27,15.26,23.52,8.7,0.14,68.25,2.29,26.76,14.82,0.5505774972961669,4.565190922999255,2.449999999999993,87.55,13.71,-38.55863868347507,0.63,0.9039461929224012,-0.4276462092677746,163,0.589,31.63,-7.99,0.25,0.12,1.0,130.0,0.6442252817044218,0.6176617501102888
meknes,2022-04-27,16.38,23.05,11.71,0.56,75.28,2.38,21.01,11.34,0.4605069343948698,4.101020118306824,10.210000000000036,67.71,15.108571428571429,-52.392093449600544,3.49,0.9039461929224012,-0.4276462092677746,163,0.589,33.89,-5.55,0.3,0.15,1.0,150.0,0.5807142908818022,0.31954973244315077
settat,2022-04-27,16.2,23.56,11.43,1.1,75.14,3.03,20.63,12.13,0.4578329794218634,4.231041937393738,5.74,53.710000000000015,14.904285714285717,-66.24997867865052,0.5,0.9039461929224012,-0.4276462092677746,163,0.589,33.0,-7.62,0.28,0.14,1.0,140.0,0.7105929587216742,0.6086754599290757
marrakech,2022-04-28,15.51,23.41,9.93,0.03,62.37,2.82,29.48,13.48,0.6630979834053231,4.40087529182845,2.469999999999993,82.9,14.194285714285714,-44.23985066026718,0.14,0.8964562582905575,-0.4431322341826345,164,0.5720000000000001,31.63,-7.99,0.25,0.12,1.0,130.0,0.6778702651437061,0.6452861767144559
meknes,2022-04-28,16.64,23.85,10.84,0.49,67.62,2.23,27.9,13.010000000000002,0.613264687041347,4.441991540679472,10.450000000000037,57.11,15.612857142857145,-64.22098759769203,0.56,0.8964562582905575,-0.4431322341826345,164,0.5720000000000001,33.89,-5.55,0.3,0.15,1.0,150.0,0.615038169739936,0.4715939168342117
settat,2022-04-28,15.96,23.99,11.07,0.09,70.88,3.65,26.76,12.919999999999998,0.5281337954843139,4.350756094914011,5.8100000000000005,43.96000000000002,15.21714285714286,-77.84022187314105,1.1,0.8964562582905575,-0.4431322341826345,164,0.5720000000000001,33.0,-7.62,0.28,0.14,1.0,140.0,0.7425590892818328,0.6745350251176858
marrakech,2022-04-29,16.63,25.6,8.53,0.0,51.95,2.59,30.5,17.07,0.909470240342254,5.134842850614115,2.269999999999993,74.27000000000001,14.667142857142858,-55.40207015477933,0.03,0.8887010478292915,-0.4584871291400876,165,0.5549999999999999,31.63,-7.99,0.25,0.12,1.0,130.0,0.7005262730265827,0.7068868920114841
meknes,2022-04-29,17.5,25.72,9.51,0.01,58.31,3.87,29.02,16.21,0.8337945698357893,5.099979185678136,9.860000000000037,48.47,16.021428571428572,-75.71478598264176,0.49,0.8887010478292915,-0.4584871291400876,165,0.5549999999999999,33.89,-5.55,0.3,0.15,1.0,150.0,0.6466888207463912,0.5242370679378239
settat,2022-04-29,18.26,27.91,10.12,0.07,60.91,4.12,28.87,17.79,0.8200978402410043,5.47145094662997,4.3500000000000005,38.37000000000002,15.858571428571429,-86.46080904454749,0.09,0.8887010478292915,-0.4584871291400876,165,0.5549999999999999,33.0,-7.62,0.28,0.14,1.0,140.0,0.7613810790889057,0.7135777198761644
marrakech,2022-04-30,19.29,27.74,11.22,0.0,41.2,2.38,28.99,16.519999999999996,1.3156294291802375,5.458279974390374,1.6899999999999928,74.15,15.58285714285714,-57.25432367956756,0.0,0.8806828564301475,-0.47370635037968,166,0.538,31.63,-7.99,0.25,0.12,1.0,130.0,0.7158626707894424,0.7141427386596498
meknes,2022-04-30,19.67,28.87,10.66,0.0,51.05,2.91,29.01,18.21,1.1214148819942973,5.757461172870337,4.980000000000037,46.3,16.74142857142857,-80.49734928315009,0.01,0.8806828564301475,-0.47370635037968,166,0.538,33.89,-5.55,0.3,0.15,1.0,150.0,0.6585246252460585,0.5565918470575406
settat,2022-04-30,20.08,30.05,11.33,0.03,50.58,2.25,28.27,18.72,1.1613136968141724,5.915268976694729,2.14,38.01000000000001,16.647142857142857,-89.28163002863509,0.07,0.8806828564301475,-0.47370635037968,166,0.538,33.0,-7.62,0.28,0.14,1.0,140.0,0.7638458394225316,0.755687766164372
marrakech,2022-05-01,19.64,28.49,12.31,0.0,41.3,2.17,28.94,16.18,1.3422797284693633,5.468983541935745,1.4499999999999929,73.95,16.48,-58.946386247041694,0.0,0.8724040568049612,-0.4887853942889926,167,0.521,31.63,-7.99,0.25,0.12,1.0,130.0,0.7164297347068933,0.6405318538220756
meknes,2022-05-01,20.6,29.71,13.47,0.01,47.34,2.18,29.18,16.240000000000002,1.2778224475550306,5.590761097272448,4.820000000000037,45.63,17.541428571428572,-83.22645477153938,0.0,0.8724040568049612,-0.4887853942889926,167,0.521,33.89,-5.55,0.3,0.15,1.0,150.0,0.6412739798872875,0.5575391971574714
settat,2022-05-01,19.7,29.38,12.62,0.27,60.54,2.11,28.2,16.759999999999998,0.9056892232225549,5.558632672798172,2.31,38.12000000000002,17.462857142857143,-91.0901324764155,0.03,0.8724040568049612,-0.4887853942889926,167,0.521,33.0,-7.62,0.28,0.14,1.0,140.0,0.7505674479921975,0.7459307361643237
marrakech,2022-05-02,16.93,24.7,10.51,0.04,53.04,2.25,30.21,14.19,0.905928928934496,4.764664723526424,0.8399999999999928,73.99000000000001,16.791428571428572,-59.01784211487696,0.0,0.8638670987837349,-0.503719798736334,168,0.504,31.63,-7.99,0.25,0.12,1.0,130.0,0.7069253664925652,0.6214598167614943
meknes,2022-05-02,16.86,23.82,11.22,0.45,68.16,3.76,28.1,12.6,0.6115204142805251,4.459429907422709,5.010000000000037,46.07,17.565714285714286,-83.30980150867873,0.01,0.8638670987837349,-0.503719798736334,168,0.504,33.89,-5.55,0.3,0.15,1.0,150.0,0.4622768468470082,0.5058747552043155
settat,2022-05-02,16.64,24.07,11.27,0.47,72.38,2.74,19.16,12.8,0.5231121265003708,4.475293452160521,2.53,38.47000000000001,17.518571428571427,-91.23127063975105,0.27,0.8638670987837349,-0.503719798736334,168,0.504,33.0,-7.62,0.28,0.14,1.0,140.0,0.6761744435762104,0.704834677292218
marrakech,2022-05-03,14.17,20.4,9.58,0.24,68.15,2.57,22.03,10.82,0.5147999080922627,3.84074138226765,0.4499999999999928,73.05000000000001,16.775714285714287,-59.9559995430964,0.04,0.8550745085896932,-0.518505144391157,169,0.4870000000000001,31.63,-7.99,0.25,0.12,1.0,130.0,0.7215054814091151,0.6294813802406468
meknes,2022-05-03,14.83,19.82,12.03,9.97,79.1,3.27,14.44,7.790000000000001,0.3525351435355064,3.311577184055742,11.490000000000038,56.03,17.497142857142858,-73.29485655081587,0.45,0.8550745085896932,-0.518505144391157,169,0.4870000000000001,33.89,-5.55,0.3,0.15,1.0,150.0,0.4307251300646153,0.38249663421483154
settat,2022-05-03,15.5,20.26,12.0,3.88,74.33,3.28,18.8,8.260000000000002,0.452054577947428,3.486640922766735,5.91,42.11000000000002,17.47714285714286,-87.44216780395502,0.47,0.8550745085896932,-0.518505144391157,169,0.4870000000000001,33.0,-7.62,0.28,0.14,1.0,140.0,0.6825794649245536,0.6729060054058643
marrakech,2022-05-04,14.76,21.65,9.52,0.09,63.22,2.34,28.95,12.13,0.6176002448437092,4.153019025327282,0.3999999999999928,17.62,16.704285714285714,-116.70896430545665,0.24,0.8460288880917339,-0.533137056031809,170,0.4700000000000001,31.63,-7.99,0.25,0.12,1.0,130.0,0.75249261474572,0.8523721814762776
meknes,2022-05-04,15.5,20.62,11.83,3.45,74.75,2.47,16.68,8.790000000000001,0.4446582817753234,3.6011097915679047,14.380000000000038,33.800000000000004,17.371428571428574,-96.30743860483553,9.97,0.8460288880917339,-0.533137056031809,170,0.4700000000000001,33.89,-5.55,0.3,0.15,1.0,150.0,0.4994039836772123,0.5794800561285562
settat,2022-05-04,16.59,22.91,12.35,0.93,70.66,2.47,24.23,10.56,0.5539249682094741,4.083408786503363,5.74,26.760000000000016,17.532857142857143,-104.04368152886252,3.88,0.8460288880917339,-0.533137056031809,170,0.4700000000000001,33.0,-7.62,0.28,0.14,1.0,140.0,0.7119027732982175,0.7402898397635697
marrakech,2022-05-05,17.64,26.43,8.8,0.0,53.24,2.73,30.46,17.63,0.9434905395636828,5.464211758265457,0.3699999999999928,3.39,17.00857142857143,-134.13175121456104,0.09,0.8367329140344921,-0.5476112038402312,171,0.453,31.63,-7.99,0.25,0.12,1.0,130.0,0.775266630545981,0.9101346127639661
meknes,2022-05-05,18.28,26.35,10.24,0.14,63.79,1.94,29.1,16.11,0.7606301002594531,5.298170617490426,14.030000000000037,30.630000000000003,17.60571428571429,-101.75559415256276,3.45,0.8367329140344921,-0.5476112038402312,171,0.453,33.89,-5.55,0.3,0.15,1.0,150.0,0.5439890197713186,0.6198305128062456
settat,2022-05-05,18.54,27.18,10.7,0.32,65.16,3.63,28.85,16.48,0.7438753742504916,5.405980689396074,5.97,16.840000000000018,17.90142857142857,-117.0924477843428,0.93,0.8367329140344921,-0.5476112038402312,171,0.453,33.0,-7.62,0.28,0.14,1.0,140.0,0.7369545756179063,0.7775578942927992
marrakech,2022-05-06,21.4,31.48,11.83,0.0,38.6,2.33,29.66,19.65,1.564945147461843,6.397378388874223,0.3699999999999928,3.3200000000000003,17.69,-137.37791071818776,0.0,0.8271893372462497,-0.5619233046832195,172,0.4359999999999999,31.63,-7.99,0.25,0.12,1.0,130.0,0.7818350027505313,0.9048231939203542
meknes,2022-05-06,21.23,31.06,11.51,0.0,50.11,2.12,29.86,19.55,1.2584046719931254,6.332324381387985,14.020000000000037,29.790000000000003,18.138571428571428,-106.07417578185654,0.14,0.8271893372462497,-0.5619233046832195,172,0.4359999999999999,33.89,-5.55,0.3,0.15,1.0,150.0,0.5544974696190327,0.6428509049674507
settat,2022-05-06,20.93,31.52,11.72,0.01,56.07,2.85,29.33,19.8,1.0878526748196065,6.333008594838852,5.91,14.430000000000014,18.282857142857143,-122.65227132362054,0.32,0.8271893372462497,-0.5619233046832195,172,0.4359999999999999,33.0,-7.62,0.28,0.14,1.0,140.0,0.7490057631767637,0.7860980411198497
marrakech,2022-05-07,22.35,31.29,14.51,0.0,34.25,2.16,30.02,16.78,1.7758171495871955,6.070327089033164,0.3699999999999928,3.3200000000000003,18.127142857142854,-139.00893209762216,0.0,0.8174009818249189,-0.5760691233798758,173,0.4189999999999999,31.63,-7.99,0.25,0.12,1.0,130.0,0.7982488005218075,0.8838643593583981
meknes,2022-05-07,22.63,31.54,15.03,0.01,46.17,1.82,28.78,16.509999999999998,1.4788046256812366,6.045246430833902,14.030000000000037,29.76,18.56142857142857,-107.96081967334888,0.0,0.8174009818249189,-0.5760691233798758,173,0.4189999999999999,33.89,-5.55,0.3,0.15,1.0,150.0,0.5769219029875088,0.633720108593797
settat,2022-05-07,21.69,32.14,12.72,0.0,50.2,2.81,29.36,19.42,1.2920034634348607,6.412506809684255,5.88,14.340000000000014,18.512857142857143,-124.9608136309382,0.01,0.8174009818249189,-0.5760691233798758,173,0.4189999999999999,33.0,-7.62,0.28,0.14,1.0,140.0,0.7600433183666979,0.7501308559883336
marrakech,2022-05-08,24.31,34.32,15.65,0.0,31.91,2.22,29.7,18.67,2.069862139548002,6.7321375263557695,0.3699999999999928,3.3200000000000003,18.794285714285717,-141.1375555026108,0.0,0.8073707443023492,-0.5900444739548627,174,0.4020000000000001,31.63,-7.99,0.25,0.12,1.0,130.0,0.8094588098370306,0.8841629833345519
meknes,2022-05-08,23.59,32.68,15.41,0.0,45.84,1.7,29.7,17.27,1.5767436357907527,6.3473151471735125,14.020000000000037,29.74,18.98857142857143,-109.95188369177669,0.01,0.8073707443023492,-0.5900444739548627,174,0.4020000000000001,33.89,-5.55,0.3,0.15,1.0,150.0,0.6026680857373441,0.6355300923704233
settat,2022-05-08,22.85,32.96,14.32,0.0,45.56,2.9,28.72,18.64,1.5156364712083252,6.484150611245148,5.609999999999999,14.090000000000014,18.962857142857143,-127.39006898348434,0.0,0.8073707443023492,-0.5900444739548627,174,0.4020000000000001,33.0,-7.62,0.28,0.14,1.0,140.0,0.7736808190161295,0.7868894537888429
marrakech,2022-05-09,25.56,35.12,16.31,0.0,30.43,2.32,29.91,18.81,2.2784128397440284,6.974510355796728,0.3299999999999927,3.3200000000000003,20.027142857142856,-142.98665956176424,0.0,0.7971015927871943,-0.6038452208771035,175,0.385,31.63,-7.99,0.25,0.12,1.0,130.0,0.8144843883329232,0.8867093722413695
meknes,2022-05-09,25.42,35.4,16.79,0.0,40.29,1.83,29.38,18.61,1.939319371413552,6.898976646810452,13.570000000000038,29.710000000000004,20.21142857142857,-112.14200784194658,0.0,0.7971015927871943,-0.6038452208771035,175,0.385,33.89,-5.55,0.3,0.15,1.0,150.0,0.617511054161137,0.6361784209264133
settat,2022-05-09,24.77,35.5,16.56,0.0,42.09,2.06,29.46,18.94,1.8094775445698643,6.862532578829447,5.14,13.930000000000014,20.124285714285715,-129.48768103036147,0.0,0.7971015927871943,-0.6038452208771035,175,0.385,33.0,-7.62,0.28,0.14,1.0,140.0,0.7837407975274602,0.7678315344178028
marrakech,2022-05-10,25.03,34.26,17.02,0.0,27.72,2.1,30.06,17.24,2.293764470819196,6.610754148576448,0.0899999999999927,3.3200000000000003,21.57857142857143,-143.98099403241514,0.0,0.7865965660866021,-0.6174672802835514,176,0.368,31.63,-7.99,0.25,0.12,1.0,130.0,0.8209238709399993,0.9026102723936525
meknes,2022-05-10,25.1,34.97,15.95,0.0,37.06,3.97,30.42,19.02,2.0057063127318413,6.941196761413583,3.6000000000000374,29.710000000000004,21.678571428571427,-113.14066709766485,0.0,0.7865965660866021,-0.6174672802835514,176,0.368,33.89,-5.55,0.3,0.15,1.0,150.0,0.630521802312157,0.6604623599549674
settat,2022-05-10,25.39,36.22,17.24,0.0,38.81,1.87,28.82,18.98,1.98385095942386,6.987330423799304,1.26,13.910000000000014,21.537142857142857,-130.84056544321373,0.0,0.7865965660866021,-0.6174672802835514,176,0.368,33.0,-7.62,0.28,0.14,1.0,140.0,0.7802747279657092,0.8318102123268617
marrakech,2022-05-11,24.76,33.88,16.96,0.01,31.84,2.33,27.08,16.92,2.1284823914721724,6.522445222494325,0.0099999999999927,3.25,23.00714285714286,-145.7987621493358,0.0,0.7758587728069828,-0.6309066211876704,177,0.351,31.63,-7.99,0.25,0.12,1.0,130.0,0.7877888777303765,0.8893388338086561
meknes,2022-05-11,24.92,35.56,16.45,0.0,41.65,2.46,27.89,19.110000000000003,1.8396085413647576,6.94617300223735,0.1500000000000373,29.08,23.024285714285718,-116.44698056863032,0.0,0.7758587728069828,-0.6309066211876704,177,0.351,33.89,-5.55,0.3,0.15,1.0,150.0,0.6070981244464361,0.7028336144887583
settat,2022-05-11,23.6,31.66,15.66,0.21,46.47,2.03,23.59,16.0,1.5593412120820112,6.16449920651722,0.54,13.540000000000015,22.53857142857143,-133.5985372881387,0.0,0.7758587728069828,-0.6309066211876704,177,0.351,33.0,-7.62,0.28,0.14,1.0,140.0,0.7352420267654338,0.8222109479142513
marrakech,2022-05-12,23.25,31.22,17.53,1.82,43.74,2.87,15.95,13.689999999999998,1.6046481000425428,5.671112665303219,1.8299999999999927,4.86,23.80857142857143,-146.41957977575487,0.01,0.7648913904341226,-0.6441592666722685,178,0.3339999999999999,31.63,-7.99,0.25,0.12,1.0,130.0,0.8038060480238615,0.9088559080324076
meknes,2022-05-12,23.96,31.86,18.56,0.9,49.97,1.87,16.14,13.3,1.4892734958818366,5.67871321539826,0.9100000000000372,27.76,23.835714285714285,-120.13299951998144,0.0,0.7648913904341226,-0.6441592666722685,178,0.3339999999999999,33.89,-5.55,0.3,0.15,1.0,150.0,0.6390593307508827,0.6960346666490287
settat,2022-05-12,23.36,30.56,18.3,2.59,52.53,3.49,11.75,12.259999999999998,1.3629565918876692,5.377546488485345,2.81,15.560000000000016,23.22714285714286,-133.22705644024077,0.21,0.7648913904341226,-0.6441592666722685,178,0.3339999999999999,33.0,-7.62,0.28,0.14,1.0,140.0,0.7578152992704034,0.7929785429784347
